step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
315,round,3,1,-2.634019,-3.0298,0.395781,0.956669,2.657646,15,15,0.54,2615,0.6157,0.7015,0.645,0.552,,64,64.4
336,round,3,2,-2.591305,-3.050311,0.459006,0.939871,2.660121,15,15,0.5433,2615,0.6218,0.6972,0.6541,0.5398,,64,64.6
357,round,4,1,-2.667672,-3.109446,0.441774,0.882287,2.661156,15,15,0.5525,2615,0.6241,0.6855,0.5928,0.4993,,64,64.8
378,round,4,2,-2.656611,-3.098179,0.441568,0.896966,2.66343,15,15,0.5588,2615,0.6214,0.6772,0.646,0.5317,,64,65.0
399,round,5,1,-2.710282,-3.136706,0.426425,0.857136,2.662561,15,15,0.6002,2615,0.6275,0.7107,0.635,0.5465,,64,65.2
420,round,5,2,-2.690794,-3.140133,0.449339,0.842775,2.655272,15,15,0.5663,2615,0.613,0.6808,0.6564,0.5657,,64,65.4
441,round,6,1,-2.731435,-3.16113,0.429695,0.830046,2.660784,15,15,0.5921,2615,0.6325,0.6973,0.6182,0.5156,,64,65.6
462,round,6,2,-2.740708,-3.160328,0.41962,0.827547,2.658583,15,15,0.5919,2615,0.6119,0.6852,0.6575,0.5426,,64,65.8
483,round,7,1,-2.774601,-3.19046,0.415858,0.794068,2.656352,15,15,0.6067,2615,0.6447,0.6913,0.6227,0.5025,,64,66.0
504,round,7,2,-2.712721,-3.178239,0.465518,0.805777,2.656011,15,15,0.5983,2615,0.6145,0.6861,0.6306,0.5094,,64,66.2
525,round,8,1,-2.719671,-3.183392,0.463721,0.803617,2.658006,15,15,0.601,2615,0.6325,0.6828,0.6269,0.5103,,64,66.4
546,round,8,2,-2.753024,-3.174383,0.421359,0.811413,2.657197,15,15,0.611,2615,0.6145,0.6887,0.6175,0.504,,64,66.6
567,round,9,1,-2.813904,-3.226448,0.412544,0.759524,2.657315,15,15,0.6126,2615,0.6386,0.6905,0.6444,0.5393,,64,66.8
588,round,9,2,-2.833141,-3.212475,0.379334,0.772666,2.656761,15,15,0.6304,2615,0.6367,0.68,0.6196,0.5007,,64,67.0
609,round,10,1,-2.835122,-3.235581,0.400459,0.73765,2.648821,15,15,0.6352,2615,0.6436,0.6856,0.6281,0.5274,,64,67.2
630,round,10,2,-2.894633,-3.253254,0.358621,0.728506,2.654506,15,15,0.638,2615,0.6325,0.6995,0.7046,0.5856,,64,67.4
651,round,11,1,-2.906195,-3.277593,0.371398,0.698901,2.650996,15,15,0.6565,2615,0.644,0.686,0.618,0.521,,64,67.6
672,round,11,2,-2.895299,-3.279196,0.383897,0.689312,2.645672,15,15,0.6616,2615,0.6275,0.7028,0.652,0.5614,,64,67.8
693,round,12,1,-2.884636,-3.284656,0.40002,0.683602,2.645505,15,15,0.6497,2615,0.626,0.6778,0.6446,0.5024,,64,68.0
714,round,12,2,-2.897891,-3.260456,0.362564,0.695283,2.637159,15,15,0.6624,2615,0.6241,0.683,0.6446,0.5413,,64,68.2
735,round,13,1,-2.887252,-3.266836,0.379584,0.689225,2.637374,15,15,0.6556,2615,0.6352,0.6844,0.6151,0.5093,,64,68.4
756,round,13,2,-2.926925,-3.303035,0.37611,0.652268,2.636868,15,15,0.6791,2615,0.6474,0.6721,0.6441,0.5191,,64,68.6
777,round,14,1,-2.905414,-3.268794,0.36338,0.687919,2.637809,15,15,0.6653,2615,0.6268,0.691,0.6641,0.5663,,64,68.8
798,round,14,2,-2.929228,-3.293037,0.363809,0.673676,2.644476,15,15,0.6649,2615,0.6329,0.675,0.5949,0.4934,,64,69.0
819,round,15,1,-2.920897,-3.294434,0.373537,0.663896,2.638887,15,15,0.6808,2615,0.6229,0.6825,0.64,0.5204,,64,69.2
840,round,15,2,-2.969013,-3.306468,0.337455,0.634465,2.627289,15,15,0.6961,2615,0.6275,0.6867,0.6529,0.5507,,64,69.4
861,round,16,1,-2.938532,-3.307926,0.369394,0.628242,2.624112,15,15,0.695,2615,0.621,0.6779,0.6306,0.5405,,64,69.6
882,round,16,2,-2.956519,-3.319151,0.362632,0.609404,2.619037,15,15,0.7186,2615,0.6272,0.6789,0.6539,0.5359,,64,69.8
903,round,17,1,-2.985582,-3.335684,0.350102,0.592054,2.618492,15,15,0.7066,2615,0.6325,0.682,0.6381,0.536,,64,70.0
924,round,17,2,-2.975552,-3.339062,0.36351,0.581106,2.613445,15,15,0.7235,2615,0.6337,0.6749,0.63,0.5197,,64,70.2
945,round,18,1,-2.969208,-3.324437,0.35523,0.597115,2.614368,15,15,0.7205,2615,0.6191,0.6796,0.6342,0.5413,,64,70.4
966,round,18,2,-2.99418,-3.339837,0.345656,0.569293,2.606086,15,15,0.7488,2615,0.631,0.6742,0.6352,0.5365,,64,70.6
987,round,19,1,-2.999237,-3.358744,0.359507,0.550651,2.606264,15,15,0.7451,2615,0.6382,0.678,0.6306,0.54,,64,70.8
1008,round,19,2,-3.024443,-3.365907,0.341464,0.548254,2.609441,15,15,0.7605,2615,0.6249,0.6818,0.6469,0.5392,,64,71.0
1029,round,20,1,-3.009436,-3.365586,0.356151,0.543818,2.60627,15,15,0.7695,2615,0.6229,0.6751,0.62,0.53,,64,71.2
1050,round,20,2,-2.955846,-3.355331,0.399485,0.524988,2.58688,15,15,0.7564,2615,0.6337,0.6787,0.6516,0.5453,,64,71.4
