step,phase,round,epoch,loss_total,loss_mi,loss_pairwise,h_y_given_x,h_y,active_argmax,active_mass,mean_max_prob,n_pairs,same_class_pair_frac,nmi,acc,ari,ilp_beta,ilp_n_tags,seconds
4446,round,14,2,-4.952095,-5.23429,0.282195,0.375507,3.739865,50,50,0.817,14855,0.9206,0.9127,0.7885,0.7826,4,50,382.9
4563,round,15,1,-4.974307,-5.242804,0.268496,0.371802,3.74307,50,50,0.8046,14855,0.9189,0.9132,0.7885,0.7842,4,49,406.8
4680,round,15,2,-4.980358,-5.242552,0.262195,0.367778,3.74022,50,50,0.8068,14855,0.9206,0.9172,0.8069,0.8078,4,49,408.0
4797,round,16,1,-4.965645,-5.250526,0.284881,0.360924,3.740966,50,50,0.8114,14855,0.9185,0.9135,0.7873,0.7843,4,50,432.5
4914,round,16,2,-4.978691,-5.256605,0.277915,0.350232,3.737892,50,50,0.8152,14855,0.9202,0.9135,0.7891,0.7872,4,50,433.7
5031,round,17,1,-4.991574,-5.254471,0.262897,0.351148,3.737079,50,50,0.8185,14855,0.9192,0.9187,0.8103,0.8122,4,51,458.0
5148,round,17,2,-5.005521,-5.263233,0.257712,0.342013,3.73683,50,50,0.8256,14855,0.9203,0.9155,0.7876,0.7864,4,51,459.2
5265,round,18,1,-4.951195,-5.245046,0.293851,0.364706,3.739835,50,50,0.8091,14855,0.9187,0.917,0.8077,0.8007,4,51,482.7
5382,round,18,2,-4.971552,-5.246999,0.275448,0.364873,3.741248,50,50,0.818,14855,0.9164,0.9144,0.8029,0.7961,4,51,483.9
5499,round,19,1,-4.964007,-5.250242,0.286235,0.358578,3.739213,49,50,0.8171,14855,0.9192,0.9215,0.8176,0.825,4,49,507.9
5616,round,19,2,-4.996393,-5.256209,0.259816,0.350925,3.738089,49,50,0.8281,14855,0.921,0.922,0.8064,0.8151,4,49,509.1
5733,round,20,1,-4.963895,-5.25661,0.292715,0.341858,3.732312,50,49,0.83,14855,0.919,0.9158,0.7994,0.8023,4,53,533.5
5850,round,20,2,-4.978783,-5.260302,0.281519,0.336756,3.731372,50,50,0.8184,14855,0.9215,0.9123,0.783,0.784,4,53,534.5
